Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
07-September-2018,153.95,154.3,152.7,153.65,153.4935851413638,278572,2324,42759015.0,96184.0,34.53,1.6,-0.3
10-September-2018,154.0,154.0,150.45,150.55,150.8934465569595,841756,4073,127015464.0,515047.0,61.19,3.55,-3.45
11-September-2018,151.5,152.65,150.25,150.6,151.18102958154722,286699,2342,43343450.0,117769.0,41.08,2.4,-0.9
12-September-2018,150.0,150.0,145.65,149.25,147.71165672735918,1009460,5419,149109009.0,468456.0,46.41,4.35,-0.75
14-September-2018,151.0,156.0,151.0,155.1,153.78759528126525,437914,3409,67345741.0,169105.0,38.62,5.0,4.1
17-September-2018,154.1,158.65,153.1,156.5,156.7787561925651,528860,3749,82914013.0,144347.0,27.29,5.55,2.4
18-September-2018,157.1,157.75,152.05,152.6,154.66401171647144,238297,1892,36855970.0,71219.0,29.89,5.7,-4.5
19-September-2018,152.9,155.5,151.7,153.4,153.53641642772325,690540,2434,106023037.0,466702.0,67.59,3.8,0.5
21-September-2018,155.9,159.1,153.75,157.35,156.9900307939382,792039,5719,124342227.0,231369.0,29.21,5.35,1.45
24-September-2018,158.9,160.1,154.0,154.7,157.12255409898208,564567,4050,88706209.0,131617.0,23.31,6.1,-4.2
25-September-2018,152.8,154.95,151.2,153.55,152.77070701602423,332496,2687,50795649.0,105443.0,31.71,3.75,0.75
26-September-2018,155.5,156.0,152.55,154.45,153.98916326462876,180774,1679,27837237.0,34725.0,19.21,3.45,-1.05
27-September-2018,155.9,155.9,152.05,152.65,152.97638089968999,245818,2267,37604348.0,63401.0,25.79,3.85,-3.25
28-September-2018,153.25,154.6,151.5,153.2,153.2065389210739,243557,2296,37314525.0,78000.0,32.03,3.1,-0.05
01-October-2018,153.0,154.9,150.05,153.8,151.9780025324758,439096,2656,66732933.0,165193.0,37.62,4.85,0.8
03-October-2018,151.8,158.5,150.4,157.5,156.4704529367102,583459,3253,91294094.0,225292.0,38.61,8.1,5.7
04-October-2018,158.9,158.9,128.5,140.85,146.6893467766656,906918,7873,133035209.0,355851.0,39.24,30.4,-18.05
05-October-2018,126.8,126.8,105.65,118.05,118.43373580235549,6844005,50609,810561080.0,1786959.0,26.11,21.15,-8.75
08-October-2018,121.1,125.8,117.7,124.7,122.73423242108059,2377521,21542,291803215.0,463966.0,19.51,8.1,3.6
09-October-2018,126.1,126.7,120.45,122.4,122.9888516897332,903545,9990,111125962.0,253460.0,28.05,6.25,-3.7
10-October-2018,123.5,128.3,122.2,124.3,124.85934265608392,822218,6901,102661599.0,194834.0,23.7,6.1,0.8
11-October-2018,124.0,134.0,120.5,131.0,128.91290601282262,2525536,24078,325574185.0,559766.0,22.16,13.5,7.0
12-October-2018,135.0,136.7,132.95,133.6,134.2032980131056,1615033,10908,216742755.0,439769.0,27.23,3.75,-1.4
15-October-2018,134.6,135.65,129.75,134.95,133.69405070549624,1267831,9982,169501462.0,417685.0,32.94,5.9,0.35
16-October-2018,136.0,136.9,133.35,135.5,135.1867858290932,706151,4939,95462284.0,113437.0,16.06,3.55,-0.5
17-October-2018,136.5,136.6,131.85,132.3,133.69353262420867,529009,3778,70725082.0,146902.0,27.77,4.75,-4.2
19-October-2018,134.0,134.9,131.8,133.0,133.37360963684904,621780,3893,82929043.0,142682.0,22.95,3.1,-1.0
22-October-2018,133.7,134.15,129.05,129.85,130.2960869048587,959394,5139,125005284.0,470713.0,49.06,5.1,-3.85
23-October-2018,129.0,131.1,125.2,130.0,128.08006164143694,1647593,6752,211023813.0,576606.0,35.0,5.9,1.0
24-October-2018,134.25,138.9,132.85,137.2,135.68656900451742,2278945,9658,309222228.0,1071915.0,47.04,6.05,2.95
25-October-2018,136.6,140.1,135.5,138.7,138.47029983502992,2980539,10381,412716129.0,932125.0,31.27,4.6,2.1
26-October-2018,139.05,139.8,135.05,137.1,137.1893295500397,1613409,10438,221342499.0,477414.0,29.59,4.75,-1.95
29-October-2018,137.15,141.6,135.7,141.2,138.96057436731496,796842,4121,110729622.0,148892.0,18.69,5.9,4.05
30-October-2018,140.25,140.25,135.7,136.5,138.53132890089898,518451,3550,71821706.0,140768.0,27.15,4.55,-3.75
31-October-2018,137.4,138.65,135.1,138.05,137.43131973183156,883922,4553,121478567.0,332899.0,37.66,3.55,0.65
01-November-2018,139.25,142.9,139.25,141.35,141.3565416341927,1474257,7026,208395871.0,462365.0,31.36,3.65,2.1
02-November-2018,145.55,150.95,145.05,148.2,148.03352293661,1547090,9577,229021183.0,227861.0,14.73,5.9,2.65
05-November-2018,147.1,147.1,139.0,140.05,141.10018217552349,1322900,6520,186661431.0,302389.0,22.86,8.1,-7.05
06-November-2018,140.8,141.35,136.45,136.9,137.58186119909172,892242,5311,122756315.0,292919.0,32.83,4.9,-3.9
07-November-2018,139.8,139.8,138.5,139.05,139.098551145648,110156,1340,15322540.0,66199.0,60.1,1.3,-0.75
09-November-2018,141.1,142.65,140.2,141.75,141.71032494578813,552923,3433,78354898.0,117492.0,21.25,2.45,0.65
12-November-2018,141.9,141.9,134.35,135.25,138.17140398593693,758868,4949,104853857.0,239348.0,31.54,7.55,-6.65
13-November-2018,136.9,142.1,136.5,141.3,140.03026284144988,1002087,6141,140322506.0,192033.0,19.16,5.6,4.4
14-November-2018,145.6,154.95,144.55,145.4,149.75267819830384,2005266,14596,300293954.0,284163.0,14.17,10.4,-0.2
