Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-June-2018,378.0,378.0,363.6,368.2,369.7534305073165,140504,1573,51951836.0,15111.0,10.75,14.4,-9.8
22-June-2018,366.55,376.95,366.2,374.6,371.9753659767793,148575,1501,55266240.0,14446.0,9.72,10.75,8.05
25-June-2018,371.5,377.6,370.65,373.6,374.2535608367801,75193,1297,28141248.0,9741.0,12.95,6.95,2.1
26-June-2018,374.1,383.05,373.0,380.15,379.773480399504,146782,2682,55743911.0,25729.0,17.53,10.05,6.05
27-June-2018,382.95,382.95,373.0,374.75,377.02759627130587,121973,4462,45987187.0,34982.0,28.68,9.95,-8.2
28-June-2018,375.0,380.9,368.1,376.35,374.3486221916344,110429,1331,41338944.0,17717.0,16.04,12.8,1.35
29-June-2018,373.0,382.65,373.0,381.0,379.3670838454015,79742,1639,30251490.0,12807.0,16.06,9.65,8.0
02-July-2018,381.0,381.7,359.0,367.15,377.9971360437522,857555,3028,324153334.0,26639.0,3.11,22.7,-13.85
03-July-2018,372.0,373.45,366.0,370.2,369.7943261472474,151079,2301,55868157.0,37018.0,24.5,7.45,-1.8
04-July-2018,369.0,370.9,362.7,366.45,366.76960794441106,145209,2404,53258248.0,16368.0,11.27,8.2,-2.55
05-July-2018,365.0,366.2,359.55,363.45,363.0193739734983,313565,4130,113830170.0,97077.0,30.96,6.65,-1.55
06-July-2018,360.35,365.3,360.0,361.85,362.08231829426313,127335,2443,46105752.0,24218.0,19.02,5.3,1.5
09-July-2018,366.3,366.3,361.0,361.55,362.7289750567794,151023,1616,54780418.0,43372.0,28.72,5.3,-4.75
10-July-2018,364.7,368.9,361.0,367.35,365.6040168917771,88327,1351,32292706.0,15110.0,17.11,7.9,2.65
11-July-2018,367.55,367.95,360.3,361.9,364.8893351363992,98351,2463,35887231.0,27402.0,27.86,7.65,-5.65
12-July-2018,366.8,366.8,357.55,361.8,363.0598569066292,61079,980,22175333.0,12103.0,19.82,9.25,-5.0
13-July-2018,363.0,363.45,357.25,358.05,359.95138809003413,104316,2584,37548689.0,28042.0,26.88,6.2,-4.95
16-July-2018,358.55,359.5,344.45,346.2,350.10110014988686,102077,2353,35737270.0,19756.0,19.35,15.05,-12.35
17-July-2018,346.6,350.4,340.0,342.25,341.5369700605952,653353,2664,223144204.0,518885.0,79.42,10.4,-4.35
18-July-2018,345.0,345.0,331.2,336.8,334.24377024562216,7931653,4225,2651105603.0,7721522.0,97.35,13.8,-8.2
19-July-2018,339.0,347.2,338.35,345.05,343.8081012096327,180220,3125,61961096.0,31774.0,17.63,8.85,6.05
20-July-2018,344.5,348.15,340.65,345.55,344.5637073467525,78892,1329,27183320.0,17649.0,22.37,7.5,1.05
23-July-2018,335.0,359.9,335.0,357.6,355.19424159293175,155286,2416,55156693.0,25585.0,16.48,24.9,22.6
24-July-2018,361.0,365.65,351.25,356.4,360.68030511090836,99767,1819,35983992.0,9820.0,9.84,14.4,-4.6
25-July-2018,357.2,357.2,344.0,351.85,348.19783344388634,236689,3136,82414597.0,23503.0,9.93,13.2,-5.35
26-July-2018,353.0,359.7,352.6,357.6,356.19827473056336,137138,2009,48848319.0,9497.0,6.93,7.1,4.6
27-July-2018,363.9,373.35,351.6,364.45,366.684456796781,843745,6716,309388177.0,324154.0,38.42,21.75,0.55
30-July-2018,364.0,390.2,353.2,383.15,372.32456256317766,491671,6490,183061190.0,166384.0,33.84,37.0,19.15
31-July-2018,379.0,392.05,378.7,390.7,388.06342790709175,404270,4365,156882402.0,38475.0,9.52,13.35,11.7
01-August-2018,391.5,398.55,382.35,383.65,394.3661849314468,685162,3348,270204724.0,420603.0,61.39,16.2,-7.85
02-August-2018,385.0,385.05,369.6,372.95,375.19168638996314,207876,3619,77993347.0,25892.0,12.46,15.45,-12.05
03-August-2018,377.95,377.95,370.5,374.7,373.8314704667258,176699,2209,66055647.0,21585.0,12.22,7.45,-3.25
06-August-2018,374.8,387.95,374.8,386.2,382.0705556827575,257683,3220,98453087.0,45323.0,17.59,13.15,11.4
07-August-2018,386.2,386.2,379.1,381.35,382.07297962632964,108866,1379,41594757.0,13278.0,12.2,7.1,-4.85
08-August-2018,384.5,387.05,373.6,384.6,380.34084108717906,128001,1716,48684008.0,9727.0,7.6,13.45,0.1
09-August-2018,388.4,388.4,364.9,366.75,369.8901341551948,1852705,8519,685297301.0,1092408.0,58.96,23.5,-21.65
10-August-2018,366.8,374.7,365.25,369.1,370.57126829221113,206782,2547,76627468.0,17929.0,8.67,9.45,2.3
13-August-2018,370.0,375.1,362.8,368.95,370.84125700968605,137310,2066,50920213.0,11225.0,8.17,12.3,-1.05
14-August-2018,369.0,371.8,364.3,366.5,367.5311649698171,110990,1951,40792284.0,14094.0,12.7,7.5,-2.5
16-August-2018,371.95,373.85,366.05,372.05,370.0923370684264,481291,2806,178122111.0,383220.0,79.62,7.8,0.1
17-August-2018,373.5,374.45,366.5,371.25,369.9868852459015,101565,2120,37577718.0,7324.0,7.21,7.95,-2.25
20-August-2018,373.8,374.0,367.45,370.4,370.57950532536,141305,2489,52364737.0,30829.0,21.82,6.55,-3.4
21-August-2018,368.0,370.35,363.05,367.75,367.7435953637622,114058,1555,41944099.0,17721.0,15.54,7.3,-0.25
23-August-2018,371.0,376.75,368.4,369.25,370.9807371658778,96559,1406,35821529.0,13863.0,14.36,8.35,-1.75
24-August-2018,369.0,371.5,365.3,368.5,367.6087543999091,88070,1025,32375303.0,13192.0,14.98,6.2,-0.5
