Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-July-2017,1133.0,1138.4,1129.3,1133.2,1133.5695764009695,67257,1832,76240489.0,23581.0,35.06,9.1,0.2
14-July-2017,1133.0,1143.75,1126.1,1139.7,1137.5716729615642,90020,1984,102404202.0,14949.0,16.61,17.65,6.7
17-July-2017,1140.0,1155.8,1131.0,1152.8,1145.60088051286,64735,1618,74160473.0,17772.0,27.45,24.8,12.8
18-July-2017,1153.0,1190.0,1148.1,1158.2,1159.9975806766302,128135,3370,148636290.0,25328.0,19.77,41.9,5.2
19-July-2017,1191.0,1195.1,1136.0,1152.9,1155.60357176718,232042,8069,268148564.0,32297.0,13.92,59.1,-38.1
20-July-2017,1166.95,1166.95,1145.3,1152.75,1156.352051835853,156031,1916,180426767.0,118391.0,75.88,21.65,-14.2
21-July-2017,1159.0,1163.9,1145.8,1158.55,1154.8847984291035,133427,4038,154092814.0,36062.0,27.03,18.1,-0.45
24-July-2017,1169.0,1169.0,1154.65,1157.8,1159.1297727943345,254175,1645,294621810.0,212352.0,83.55,14.35,-11.2
25-July-2017,1155.0,1160.45,1144.55,1149.45,1152.7536327427554,36405,1228,41965996.0,7849.0,21.56,15.9,-5.55
26-July-2017,1149.45,1170.0,1143.1,1164.3,1158.585754407496,42371,1969,49090437.0,16732.0,39.49,26.9,14.85
27-July-2017,1166.0,1191.0,1160.95,1172.55,1179.2203867092176,90559,2913,106789019.0,35391.0,39.08,30.05,6.55
28-July-2017,1165.0,1165.0,1141.5,1154.1,1150.6566096096885,38149,921,43896399.0,18464.0,48.4,23.5,-10.9
31-July-2017,1154.1,1155.95,1142.95,1153.35,1148.5268702717844,35690,1077,40990924.0,10532.0,29.51,13.0,-0.75
01-August-2017,1153.0,1178.0,1150.0,1173.0,1170.085789261203,44586,1384,52169445.0,16418.0,36.82,28.0,20.0
02-August-2017,1173.0,1174.0,1160.0,1168.35,1167.6069648955827,35722,1075,41709256.0,11766.0,32.94,14.0,-4.65
03-August-2017,1165.95,1179.5,1158.65,1169.6,1172.0642113871575,35461,1632,41562569.0,16001.0,45.12,20.85,3.65
04-August-2017,1170.0,1196.0,1169.05,1191.9,1186.4196112279944,55611,2483,65977981.0,24860.0,44.7,26.95,21.9
07-August-2017,1191.0,1192.5,1171.15,1184.25,1184.1946695304111,30729,972,36389118.0,7319.0,23.82,21.35,-6.75
08-August-2017,1195.0,1207.0,1180.7,1186.25,1194.3761811874365,85613,2655,102254128.0,31641.0,36.96,26.3,-8.75
09-August-2017,1186.0,1193.95,1176.9,1183.7,1184.9518004920599,17884,643,21191678.0,4370.0,24.44,17.05,-2.3
10-August-2017,1183.7,1183.7,1166.1,1171.4,1174.2727167529727,34567,1375,40591085.0,12698.0,36.73,17.6,-12.3
11-August-2017,1171.4,1173.9,1144.05,1152.85,1155.3149619903247,40516,1517,46808741.0,18129.0,44.75,29.85,-18.55
14-August-2017,1145.0,1167.95,1145.0,1152.35,1158.557777744978,67751,1989,78493448.0,25359.0,37.43,22.95,7.35
16-August-2017,1152.35,1190.25,1152.35,1186.95,1178.089697036134,72979,2131,85975808.0,16969.0,23.25,37.9,34.6
17-August-2017,1186.0,1186.0,1165.0,1174.65,1174.1102449395405,22577,1146,26507887.0,6778.0,30.02,21.0,-11.35
18-August-2017,1175.0,1204.0,1170.0,1199.7,1193.2116488463705,35540,1251,42406742.0,14633.0,41.17,34.0,24.7
21-August-2017,1197.0,1206.75,1180.9,1193.15,1191.1322390540593,52942,1761,63060923.0,21447.0,40.51,25.85,-3.85
22-August-2017,1197.0,1204.1,1189.6,1200.75,1197.6547792519873,39117,1567,46848662.0,16475.0,42.12,14.5,3.75
23-August-2017,1197.5,1197.5,1184.05,1187.55,1188.2602848597658,47813,1203,56814289.0,24299.0,50.82,13.45,-9.95
24-August-2017,1188.0,1188.2,1175.0,1178.95,1178.7532745938718,50846,1469,59934889.0,28354.0,55.76,13.2,-9.05
28-August-2017,1180.9,1202.1,1179.85,1199.9,1188.7524027597842,33191,782,39455881.0,13744.0,41.41,22.25,19.0
