Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
07-June-2017,3815.8,3856.0,3805.0,3844.05,3843.908199018921,12843,1893,49367313.0,4034.0,31.41,51.0,28.25
08-June-2017,3841.5,3855.0,3773.2,3784.55,3803.511191109721,12778,2201,48601266.0,3416.0,26.73,81.8,-56.95
09-June-2017,3800.0,3800.95,3756.7,3779.35,3781.210479131387,10039,972,37959572.0,2311.0,23.02,44.25,-20.65
12-June-2017,3791.9,3791.9,3760.1,3774.65,3776.3574759545313,6862,749,25913365.0,2059.0,30.01,31.8,-17.25
13-June-2017,3770.0,3787.5,3744.55,3752.55,3763.2464758650153,4682,601,17619520.0,1425.0,30.44,42.95,-17.45
14-June-2017,3752.6,3806.0,3752.6,3786.65,3791.3254025161336,30682,1433,116325446.0,18193.0,59.3,53.4,34.05
15-June-2017,3792.6,3819.0,3759.6,3779.35,3785.761056863872,6964,782,26364040.0,1580.0,22.69,59.4,-13.25
16-June-2017,3780.0,3792.85,3760.0,3778.4,3778.6052601222746,8669,761,32756729.0,3358.0,38.74,32.85,-1.6
19-June-2017,3800.0,3836.0,3796.9,3826.05,3822.6678658343044,9451,1027,36128034.0,3870.0,40.95,39.1,26.05
20-June-2017,3830.0,3842.9,3786.85,3801.2,3807.887007192935,10983,949,41822023.0,4660.0,42.43,56.05,-28.8
21-June-2017,3801.2,3807.2,3760.05,3768.65,3773.3285382156346,6882,606,25968047.0,2957.0,42.97,47.15,-32.55
22-June-2017,3770.0,3795.5,3720.0,3733.15,3750.3238804774487,12483,1016,46815293.0,4980.0,39.89,75.5,-36.85
23-June-2017,3735.0,3736.0,3653.0,3660.3,3679.9466625490795,22667,1193,83413351.0,14850.0,65.51,83.0,-74.7
27-June-2017,3670.7,3708.8,3636.55,3695.95,3666.753732918272,37906,982,138991967.0,30598.0,80.72,72.25,25.25
28-June-2017,3673.2,3723.5,3668.5,3687.85,3691.028782287825,42005,830,155041664.0,34733.0,82.69,55.0,14.65
29-June-2017,3737.0,3737.0,3685.0,3719.15,3708.3733091388976,12124,1144,44960318.0,2590.0,21.36,52.0,-17.85
30-June-2017,3690.0,3710.85,3666.0,3696.7,3687.9181066867022,9317,985,34360333.0,1596.0,17.13,44.85,6.7
03-July-2017,3695.0,3788.55,3677.4,3777.0,3736.06275507965,22787,2419,85133662.0,3767.0,16.53,111.15,82.0
04-July-2017,3800.0,3800.0,3685.0,3699.95,3697.4135655659807,2099389,13070,7762309368.0,1581695.0,75.34,115.0,-100.05
05-July-2017,3705.0,3717.0,3697.6,3707.05,3709.375094584368,9251,698,34315429.0,2635.0,28.48,19.4,2.05
06-July-2017,3707.05,3745.0,3707.05,3721.4,3731.390349075975,9740,777,36343742.0,3282.0,33.7,37.95,14.35
07-July-2017,3723.9,3723.9,3675.0,3682.5,3691.2852685536,8974,1289,33125594.0,2889.0,32.19,48.9,-41.4
10-July-2017,3694.0,3743.0,3680.55,3732.75,3721.997780337138,47755,7024,177744004.0,25236.0,52.84,62.45,38.75
11-July-2017,3700.0,3755.55,3700.0,3750.1,3749.6391304347826,11040,977,41396016.0,5364.0,48.59,55.55,50.1
12-July-2017,3711.0,3777.35,3711.0,3731.95,3739.424505588993,11630,1114,43489507.0,3822.0,32.86,66.35,20.95
13-July-2017,3740.0,3767.3,3725.0,3749.7,3758.056981595092,20375,682,76570411.0,13956.0,68.5,42.3,9.7
14-July-2017,3760.0,3792.0,3733.8,3753.2,3762.5633458646616,15960,930,60050511.0,7672.0,48.07,58.2,-6.8
17-July-2017,3767.5,3785.25,3742.5,3763.75,3765.484313516962,9403,662,35406849.0,3597.0,38.25,42.75,-3.75
18-July-2017,3735.95,3807.3,3712.1,3785.5,3786.2020835253993,10847,879,41068934.0,3329.0,30.69,95.2,49.55
19-July-2017,3787.3,3795.0,3756.0,3766.2,3774.696808436731,71971,1109,271668704.0,64145.0,89.13,39.0,-21.1
20-July-2017,3775.3,3786.3,3721.55,3729.55,3736.6186023622054,8128,1652,30371236.0,2596.0,31.94,64.75,-45.75
21-July-2017,3732.8,3737.0,3672.0,3679.65,3696.444235385713,15413,2377,56973295.0,5876.0,38.12,65.0,-53.15
24-July-2017,3728.0,3728.0,3686.05,3691.15,3700.599371254544,10179,1127,37668401.0,5024.0,49.36,41.95,-36.85
25-July-2017,3715.0,3747.0,3699.9,3706.85,3730.633568930381,534387,2778,1993602081.0,515070.0,96.39,47.1,-8.15
26-July-2017,3710.0,3741.0,3689.95,3717.75,3719.119573820397,16425,1170,61086539.0,4422.0,26.92,51.05,7.75
27-July-2017,3723.4,3759.0,3685.0,3707.45,3736.348503937008,12700,1263,47451626.0,5151.0,40.56,74.0,-15.95
28-July-2017,3749.0,3749.0,3619.0,3631.8,3665.262696735272,97466,1285,357238494.0,85469.0,87.69,130.0,-117.2
31-July-2017,3670.0,3673.95,3607.0,3654.1,3648.4269710980298,49097,2589,179126819.0,36608.0,74.56,66.95,-15.9
01-August-2017,3665.1,3735.0,3665.1,3721.55,3697.3192228108724,156101,2594,577155228.0,116041.0,74.34,69.9,56.45
02-August-2017,3755.1,3838.0,3743.45,3800.35,3803.6374572213317,68083,3968,258963049.0,37526.0,55.12,94.55,45.25
03-August-2017,3830.0,3843.9,3775.0,3839.15,3819.112639724849,13956,1454,53299536.0,4231.0,30.32,68.9,9.15
04-August-2017,3839.15,3967.2,3813.85,3958.65,3919.484529197894,67385,6321,264114465.0,34143.0,50.67,153.35,119.5
07-August-2017,3950.0,4019.4,3931.4,3953.6,3975.704707560626,25236,2799,100330884.0,6753.0,26.76,88.0,3.6
08-August-2017,3970.0,4003.0,3900.0,3912.7,3935.909221822209,18055,1628,71062841.0,6900.0,38.22,103.0,-57.3
09-August-2017,3913.0,3939.65,3860.15,3884.25,3883.45380446026,24169,2977,93859195.0,10976.0,45.41,79.5,-28.75
10-August-2017,3880.0,3944.0,3860.45,3886.9,3917.404534826483,97512,1128,381993951.0,84785.0,86.95,83.55,6.9
11-August-2017,3885.0,3885.0,3800.0,3844.75,3835.5294585987267,11304,1360,43356825.0,2812.0,24.88,85.0,-40.25
14-August-2017,3844.75,3969.0,3844.75,3954.15,3932.298620236531,9132,860,35909751.0,1451.0,15.89,124.25,109.4
16-August-2017,3969.9,4043.75,3939.05,4018.05,4025.8128438675044,97603,3034,392931411.0,76835.0,78.72,104.7,48.15
17-August-2017,4030.0,4036.0,3975.7,3996.85,4000.340955399593,8834,995,35339012.0,3030.0,34.3,60.3,-33.15
18-August-2017,3975.0,3999.8,3970.15,3982.75,3980.367160468944,59538,959,236983100.0,53397.0,89.69,29.65,7.75
21-August-2017,4001.2,4036.05,3950.05,3967.6,3990.8284210526317,7600,839,30330296.0,2055.0,27.04,86.0,-33.6
22-August-2017,4002.0,4002.0,3877.8,3885.3,3890.9643933733532,38813,1313,151020001.0,27000.0,69.56,124.2,-116.7
23-August-2017,4200.0,4200.0,3870.3,3890.15,3903.723989373158,13927,1201,54367164.0,2828.0,20.31,329.7,-309.85
24-August-2017,3919.4,3920.0,3870.0,3874.5,3896.3668075692326,75939,1842,295886199.0,65612.0,86.4,50.0,-44.9
28-August-2017,3890.05,3990.6,3840.75,3960.05,3944.8240355521943,10576,1203,41720459.0,2961.0,28.0,149.85,70.0
29-August-2017,3940.0,3982.0,3924.35,3948.8,3954.4162936001253,102752,1272,406324183.0,91604.0,89.15,57.65,8.8
