Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-April-2018,238.1,238.75,232.6,233.35,235.25726779163608,851875,8398,200409785.0,355867.0,41.77,6.15,-4.75
27-April-2018,232.0,245.75,232.0,242.65,242.00874328537603,1733902,13744,419619444.0,392944.0,22.66,13.75,10.65
30-April-2018,245.0,249.5,244.8,246.3,246.99042450196075,961621,7457,237511179.0,147075.0,15.29,4.7,1.3
02-May-2018,246.4,246.4,239.75,240.65,242.1342545358804,638079,6516,154500783.0,187404.0,29.37,6.65,-5.75
03-May-2018,240.05,243.4,238.8,241.8,241.3684779925457,741317,5097,178930556.0,122368.0,16.51,4.6,1.75
04-May-2018,243.0,243.85,240.65,241.95,242.02249680000375,1905471,5090,461166849.0,1368434.0,71.82,3.2,-1.05
07-May-2018,242.0,248.15,242.0,246.5,245.87014388948987,1721182,6479,423187266.0,881285.0,51.2,6.15,4.5
08-May-2018,247.5,252.45,244.75,250.0,249.7368200313933,2584623,8207,645475529.0,1356142.0,52.47,7.7,2.5
09-May-2018,249.95,249.95,246.45,248.8,248.49320318327202,2068689,8870,514055156.0,928753.0,44.9,3.5,-1.15
10-May-2018,247.3,250.35,246.6,247.95,248.0256438800228,1122880,4944,278503035.0,525432.0,46.79,3.75,0.65
11-May-2018,247.15,251.8,246.1,250.9,249.31529196436452,2267400,6196,565297493.0,1120914.0,49.44,5.7,3.75
14-May-2018,250.0,255.6,248.55,253.35,253.6532950223832,1425180,6914,361501603.0,720465.0,50.55,7.05,3.35
15-May-2018,253.8,257.2,246.0,248.6,251.36121414728092,2175881,9614,546932090.0,869019.0,39.94,11.2,-5.2
16-May-2018,245.75,248.6,240.8,243.15,244.02477052077882,1533799,7951,374284949.0,416001.0,27.12,7.8,-2.6
17-May-2018,245.0,245.95,242.0,243.3,244.24564332963217,1866104,9610,455787772.0,1022530.0,54.79,3.95,-1.7
18-May-2018,242.9,243.9,237.85,239.2,240.26848185814626,2252912,7320,541303746.0,1299681.0,57.69,6.05,-3.7
21-May-2018,242.7,245.85,240.25,245.1,243.6238486823168,1389712,9252,338566986.0,442268.0,31.82,5.6,2.4
22-May-2018,244.3,259.9,241.3,254.15,250.3016721934221,4489373,26973,1123697569.0,818773.0,18.24,18.6,9.85
23-May-2018,254.2,269.7,254.15,263.2,265.0682641215691,4757067,31908,1260947492.0,1004943.0,21.13,15.55,9.0
24-May-2018,264.7,269.5,260.8,268.5,266.0615357297019,2078061,16030,552892101.0,442107.0,21.27,8.7,3.8
25-May-2018,268.2,268.7,262.65,267.0,265.31921518574563,1140754,7171,302663956.0,206540.0,18.11,6.05,-1.2
28-May-2018,267.5,274.0,266.25,272.25,271.16784681301,1176549,8638,319042259.0,264423.0,22.47,7.75,4.75
29-May-2018,270.1,271.0,263.45,264.9,266.76529020995616,821457,6560,219136215.0,116719.0,14.21,7.55,-5.2
