Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
05-June-2014,M&M,EQ,1219.85,1215.0,1217.4,1192.25,1202.5,1202.7,1206.51,1087425,131198450855000.0,60223,602358,0.5539000000000001
06-June-2014,M&M,EQ,1202.7,1207.0,1239.8,1195.25,1234.0,1232.8,1220.08,1268918,154817643850000.0,50437,680906,0.5366
09-June-2014,M&M,EQ,1232.8,1240.0,1240.0,1206.25,1226.0,1224.0,1218.7,987987,120406110365000.02,66929,504222,0.5104
10-June-2014,M&M,EQ,1224.0,1229.0,1239.9,1204.5,1235.35,1233.15,1224.5,852952,104444294980000.0,53372,483169,0.5665
11-June-2014,M&M,EQ,1233.15,1230.0,1239.0,1212.0,1226.0,1227.1,1223.75,738527,90377564730000.0,51167,393106,0.5323
12-June-2014,M&M,EQ,1227.1,1217.4,1232.4,1205.3,1226.0,1229.0,1222.47,511769,62562372075000.0,43313,237290,0.4637
13-June-2014,M&M,EQ,1229.0,1232.0,1255.0,1211.35,1233.3,1228.85,1237.41,1135999,140569657350000.0,74341,578531,0.5093
16-June-2014,M&M,EQ,1228.85,1223.3,1228.7,1190.0,1192.7,1198.0,1202.81,968712,116517345484999.98,75183,626860,0.6470999999999999
17-June-2014,M&M,EQ,1198.0,1194.7,1194.7,1168.2,1182.0,1180.95,1177.48,1234682,145381071195000.0,74234,749515,0.6071
18-June-2014,M&M,EQ,1180.95,1189.0,1191.85,1151.0,1165.3,1160.3,1175.73,925727,108840700284999.98,42359,500855,0.541
19-June-2014,M&M,EQ,1160.3,1166.0,1184.95,1159.15,1176.1,1176.1,1172.82,518181,60773204225000.0,35900,256500,0.495
20-June-2014,M&M,EQ,1176.1,1176.15,1177.75,1138.0,1140.05,1143.95,1155.15,741781,85686818020000.0,54347,456454,0.6153000000000001
23-June-2014,M&M,EQ,1143.95,1149.5,1168.9,1144.0,1161.0,1161.2,1159.18,922624,106948502595000.0,29664,601488,0.6519
24-June-2014,M&M,EQ,1161.2,1160.5,1183.0,1160.0,1164.4,1167.05,1173.29,534625,62727230045000.01,32080,312152,0.5839
25-June-2014,M&M,EQ,1167.05,1166.5,1195.65,1158.0,1183.95,1179.45,1169.6,569241,66578262275000.0,21532,314074,0.5517000000000001
26-June-2014,M&M,EQ,1179.45,1195.0,1195.0,1167.65,1175.8,1175.9,1176.69,1263102,148628199345000.0,36278,891024,0.7054
27-June-2014,M&M,EQ,1175.9,1176.0,1176.2,1149.95,1150.8,1153.5,1155.53,1016909,117506416830000.0,37703,751121,0.7386
30-June-2014,M&M,EQ,1153.5,1151.6,1163.0,1143.95,1148.0,1147.2,1151.91,1312636,151204472540000.0,40461,1012002,0.7709999999999999
01-July-2014,M&M,EQ,1147.2,1150.0,1197.9,1150.0,1194.75,1194.3,1186.0,972243,115308150470000.0,35778,557930,0.5739
02-July-2014,M&M,EQ,1194.3,1198.0,1228.35,1184.1,1219.65,1219.75,1207.69,1006010,121494539315000.02,35775,514572,0.5115
03-July-2014,M&M,EQ,1219.75,1219.65,1247.0,1219.0,1232.0,1235.55,1233.99,891528,110013357600000.0,32660,447399,0.5018
04-July-2014,M&M,EQ,1235.55,1235.0,1235.0,1209.5,1230.0,1230.05,1223.8,533980,65348519145000.01,24773,279517,0.5235000000000001
07-July-2014,M&M,EQ,1230.05,1239.9,1246.8,1225.0,1238.65,1239.55,1236.39,694005,85805974625000.0,25011,391624,0.5643
08-July-2014,M&M,EQ,1239.55,1251.0,1252.15,1207.0,1209.0,1214.5,1228.45,721630,88648397910000.0,48151,421859,0.5846
09-July-2014,M&M,EQ,1214.5,1215.0,1215.0,1152.0,1185.85,1178.55,1179.94,1230674,145211975840000.0,83192,726843,0.5906
10-July-2014,M&M,EQ,1178.55,1171.1,1201.5,1152.0,1152.0,1165.55,1172.57,1316703,154392410275000.0,59760,700345,0.5319
11-July-2014,M&M,EQ,1165.55,1164.4,1173.0,1129.45,1172.95,1164.35,1155.31,1064771,123014123734999.98,38494,723435,0.6794
14-July-2014,M&M,EQ,1164.35,1163.15,1178.85,1156.3,1166.0,1166.95,1168.11,911791,106507018630000.0,39070,670900,0.7358
15-July-2014,M&M,EQ,1166.95,1173.0,1204.7,1173.0,1197.0,1200.3,1189.74,800405,95227340965000.0,41077,532841,0.6657
16-July-2014,M&M,EQ,1200.3,1204.0,1225.6,1198.0,1225.0,1222.05,1213.73,1270503,154204407345000.0,38903,875329,0.6890000000000001
17-July-2014,M&M,EQ,1222.05,1183.0,1195.9,1166.6,1182.0,1183.45,1184.45,2654586,314423230225000.0,55733,1208303,0.4552000000000001
18-July-2014,M&M,EQ,1183.45,1178.8,1193.8,1172.0,1179.55,1183.65,1186.99,1481186,175815252460000.0,36846,1096282,0.7401000000000001
21-July-2014,M&M,EQ,1183.65,1188.0,1196.9,1183.0,1183.0,1188.65,1191.24,727398,86650366910000.0,31051,447412,0.6151
22-July-2014,M&M,EQ,1188.65,1188.65,1194.0,1172.0,1177.05,1179.5,1184.15,584951,69267068220000.01,47131,326145,0.5576
23-July-2014,M&M,EQ,1179.5,1185.0,1201.65,1178.2,1197.0,1194.75,1191.53,1246350,148506120585000.0,93419,867413,0.696
24-July-2014,M&M,EQ,1194.75,1194.3,1207.6,1187.3,1201.15,1202.2,1201.19,958073,115082995775000.0,61990,634740,0.6625
25-July-2014,M&M,EQ,1202.2,1202.0,1222.0,1202.0,1205.0,1210.6,1215.24,818364,99450653465000.0,43377,489309,0.5979
28-July-2014,M&M,EQ,1210.6,1212.0,1225.0,1191.25,1195.0,1205.85,1211.71,668480,81000447325000.0,47360,434377,0.6498
30-July-2014,M&M,EQ,1205.85,1208.7,1225.0,1203.2,1224.0,1221.7,1216.55,1592201,193698508030000.0,24404,1288993,0.8096
31-July-2014,M&M,EQ,1221.7,1222.0,1222.9,1188.5,1197.5,1201.65,1205.11,3088109,372150535315000.0,55913,2580407,0.8356
01-August-2014,M&M,EQ,1201.65,1185.3,1191.8,1162.0,1169.0,1174.15,1177.63,1376419,162090749505000.0,66792,960246,0.6976000000000001
04-August-2014,M&M,EQ,1174.15,1167.0,1198.0,1167.0,1178.9,1185.5,1182.25,1634607,193252019565000.0,37969,1248391,0.7637
05-August-2014,M&M,EQ,1185.5,1186.95,1232.15,1186.95,1230.05,1230.1,1209.55,1526501,184637890420000.0,53763,980246,0.6422
06-August-2014,M&M,EQ,1230.1,1239.7,1249.65,1230.0,1240.0,1241.15,1238.59,1351860,167439933320000.0,36419,899199,0.6652
07-August-2014,M&M,EQ,1241.15,1239.9,1259.0,1225.75,1245.25,1249.4,1242.5,590123,73322773365000.0,26233,275447,0.4668
08-August-2014,M&M,EQ,1249.4,1230.0,1246.4,1201.75,1230.0,1229.35,1224.16,1241728,152007914085000.0,46537,472353,0.3804
11-August-2014,M&M,EQ,1229.35,1240.0,1323.8,1237.2,1305.0,1308.6,1298.44,2278535,295853307235000.0,69839,1029911,0.452
12-August-2014,M&M,EQ,1308.6,1315.0,1321.15,1291.3,1309.7,1310.1,1302.17,1403873,182807602105000.0,44180,814473,0.5802
13-August-2014,M&M,EQ,1310.1,1298.25,1325.0,1297.9,1309.2,1316.25,1314.4,1285091,168912119890000.0,59503,828169,0.6444
14-August-2014,M&M,EQ,1316.25,1316.25,1335.0,1311.65,1321.0,1321.85,1320.94,882663,116594176059999.98,26828,489717,0.5548
18-August-2014,M&M,EQ,1321.85,1318.0,1331.5,1310.05,1321.0,1326.05,1317.78,1997382,263210988050000.0,29596,1690846,0.8465
19-August-2014,M&M,EQ,1326.05,1325.95,1380.0,1317.5,1376.0,1374.1,1351.41,1361095,183939323370000.0,37600,775554,0.5698
20-August-2014,M&M,EQ,1374.1,1374.1,1381.8,1354.6,1355.5,1357.3,1364.61,526367,71828791170000.0,27210,230940,0.4387
21-August-2014,M&M,EQ,1357.3,1353.0,1381.0,1353.0,1379.3,1376.3,1372.9,806853,110772504184999.98,36037,469322,0.5817
22-August-2014,M&M,EQ,1376.3,1379.9,1398.0,1363.6,1394.35,1391.85,1387.32,788365,109371339190000.02,30757,380698,0.4829
25-August-2014,M&M,EQ,1391.85,1390.6,1433.7,1380.35,1411.4,1410.7,1402.56,582081,81640523380000.0,22497,259062,0.4451
26-August-2014,M&M,EQ,1410.7,1398.0,1406.0,1387.0,1395.95,1399.6,1397.82,604579,84509282435000.0,43925,334299,0.5529000000000001
27-August-2014,M&M,EQ,1399.6,1394.0,1415.0,1390.65,1392.25,1395.9,1401.64,529505,74217284570000.0,38552,309389,0.5843
28-August-2014,M&M,EQ,1395.9,1394.45,1414.0,1386.05,1404.95,1407.2,1400.96,1511316,211729913070000.0,60895,1164365,0.7704000000000001
01-September-2014,M&M,EQ,1407.2,1410.05,1418.65,1393.0,1407.0,1403.35,1408.76,1078879,151987669760000.0,33660,765876,0.7099
02-September-2014,M&M,EQ,1403.35,1397.0,1419.7,1390.25,1393.0,1395.6,1404.53,1184829,166412687470000.0,37494,853964,0.7206999999999999
03-September-2014,M&M,EQ,1395.6,1395.6,1422.4,1386.0,1418.0,1411.55,1399.88,1166531,163300720430000.0,46535,816521,0.7000000000000001
04-September-2014,M&M,EQ,1411.55,1411.7,1421.75,1398.35,1414.35,1410.75,1409.29,793446,111819762284999.98,56975,546573,0.6889000000000001
05-September-2014,M&M,EQ,1410.75,1406.3,1418.6,1396.25,1407.4,1408.2,1406.05,446263,62746597654999.99,18198,212547,0.4763000000000001
08-September-2014,M&M,EQ,1408.2,1419.0,1419.9,1386.5,1396.7,1394.95,1399.95,1260522,176466252755000.0,40508,972610,0.7716
09-September-2014,M&M,EQ,1394.95,1394.95,1411.95,1394.95,1403.05,1404.0,1402.44,473158,66357702625000.0,26322,215885,0.4563
10-September-2014,M&M,EQ,1404.0,1399.1,1399.1,1378.1,1388.2,1384.9,1384.46,534592,74011949985000.0,26463,328951,0.6153000000000001
11-September-2014,M&M,EQ,1384.9,1381.0,1386.95,1353.25,1371.95,1374.1,1367.61,1317133,180131906190000.0,28638,1057795,0.8031
12-September-2014,M&M,EQ,1374.1,1371.15,1392.6,1366.5,1391.1,1389.25,1378.21,978377,134840862765000.02,29807,745877,0.7624
15-September-2014,M&M,EQ,1389.25,1377.0,1383.1,1364.65,1370.05,1369.95,1369.84,443584,60763711995000.01,17586,304522,0.6865000000000001
16-September-2014,M&M,EQ,1369.95,1370.05,1378.65,1360.6,1373.0,1372.35,1368.56,1001928,137119851780000.0,29768,761077,0.7595999999999999
17-September-2014,M&M,EQ,1372.35,1379.8,1400.0,1372.2,1384.55,1380.1,1388.44,1297656,180171792150000.0,59442,913474,0.7039
18-September-2014,M&M,EQ,1380.1,1371.0,1395.0,1368.0,1392.0,1391.5,1383.42,966250,133673349495000.0,47078,597418,0.6183
19-September-2014,M&M,EQ,1391.5,1396.0,1402.0,1365.25,1374.8,1373.55,1378.41,1186702,163576432630000.0,41492,904919,0.7625000000000001
22-September-2014,M&M,EQ,1373.55,1372.0,1376.0,1352.0,1372.0,1372.35,1365.22,846494,115565039295000.0,34560,588489,0.6951999999999999
23-September-2014,M&M,EQ,1372.35,1368.0,1368.0,1335.5,1350.0,1347.6,1348.96,1272537,171660526405000.0,50947,905623,0.7117
24-September-2014,M&M,EQ,1347.6,1346.0,1366.7,1342.95,1360.05,1357.25,1356.85,554668,75260042925000.0,29329,293080,0.5284000000000001
25-September-2014,M&M,EQ,1357.25,1361.0,1369.5,1328.4,1354.7,1353.0,1345.66,1827995,245985590515000.0,73205,1382239,0.7562000000000001
26-September-2014,M&M,EQ,1353.0,1343.65,1399.95,1343.65,1391.6,1393.45,1372.84,896234,123038742890000.02,39330,625134,0.6975
29-September-2014,M&M,EQ,1393.45,1393.7,1398.0,1375.8,1386.4,1383.25,1384.2,618028,85547670390000.0,30258,409916,0.6633
30-September-2014,M&M,EQ,1383.25,1382.7,1390.85,1348.95,1359.2,1360.8,1372.37,963970,132292223330000.0,44016,596575,0.6189
01-October-2014,M&M,EQ,1360.8,1360.0,1396.0,1355.0,1393.0,1389.65,1378.46,699845,96471142070000.0,30908,453876,0.6485
07-October-2014,M&M,EQ,1389.65,1395.0,1399.9,1345.2,1363.0,1356.4,1362.12,1286372,175219674720000.0,56227,929070,0.7222
08-October-2014,M&M,EQ,1356.4,1361.0,1381.8,1356.45,1371.9,1371.7,1369.92,592040,81105015740000.0,22212,342392,0.5783
09-October-2014,M&M,EQ,1371.7,1377.0,1385.9,1355.5,1365.45,1367.15,1368.34,511972,70054956785000.0,22906,323730,0.6323
10-October-2014,M&M,EQ,1367.15,1360.0,1363.3,1314.9,1320.75,1317.4,1333.61,616302,82190695030000.0,34367,343688,0.5577000000000001
13-October-2014,M&M,EQ,1317.4,1317.4,1318.5,1262.1,1267.35,1268.95,1273.42,1192435,151847574560000.0,41317,760263,0.6376
14-October-2014,M&M,EQ,1268.95,1285.0,1285.0,1265.1,1274.05,1274.05,1274.31,523984,66771645140000.0,28692,274335,0.5236
16-October-2014,M&M,EQ,1274.05,1275.0,1279.25,1210.35,1216.45,1219.1,1241.53,1037880,128855774484999.98,57731,620686,0.598
